Epoch,Tm,sigma_Tm
1486,2459799.1447244245,0.001126276844829301
1487,2459801.940836477,0.0015565219495545807
1488,2459804.7405384234,0.0014108091139327825
1489,2459807.5353431725,0.0011643155586148306
1491,2459813.130974711,0.0009633652245472908
1492,2459815.9321524706,0.0014383163523560138
1493,2459818.7216454344,0.001741976723724786
1494,2459821.514241214,0.0032586488956405637
