Epoch,Tm,sigma_Tm
1205,2459015.8588712853,0.0013637438151901402
1206,2459018.655934847,0.0007875893998489565
1209,2459027.0499055763,0.0010776410833505529
1211,2459032.6437478233,0.00141704970242121
