Epoch,Tm,sigma_Tm
1681,2460344.6415785593,0.0012947816875530128
1682,2460347.441243889,0.0011916193667826929
1683,2460350.2361764275,0.0011466335762504239
1684,2460353.03863024,0.0014417963129008907
1686,2460358.6272074017,0.001471100834087382
1687,2460361.4269511905,0.0012400703843324947
1688,2460364.2231174707,0.001263630247826841
# 1689,2460367.022573671,inf
