Epoch,Tm,sigma_Tm
1351,2459421.4875091477,0.0012386997202885393
1352,2459424.285156838,0.0010862042308354696
1353,2459427.082985726,0.0010533820038444081
1354,2459429.8811340025,0.0011073436286470968
1356,2459435.4753924445,0.0010496300411893022
1357,2459438.2714597015,0.0013268362890889287
1358,2459441.0707264687,0.0009974007120511941
1359,2459443.8666486563,0.0007848761168040978
