Epoch,Tm,sigma_Tm
1749,2460534.867057409,0.0011907340127536577
1750,2460537.663540008,0.0008961452967665536
1751,2460540.464750976,0.0008809697021296195
1752,2460543.2637498565,0.0011543692781846922
1753,2460546.0573763167,0.0012720739948677484
1754,2460548.856159266,0.0007435045311431599
1755,2460551.6554504703,0.0010683673067458687
1756,2460554.4521320565,0.0007539559659943325
1757,2460557.248089307,0.0011007933240136888
