BTJD, Flux, Flux_err
2770.481454060246 , 0.9713961 , 0.0032933555
2770.482842953035 , 0.9749625 , 0.0032964963
2770.4842318457063 , 0.97066236 , 0.0032900728
2770.4856207383787 , 0.9709161 , 0.003292851
2770.487009631051 , 0.97080666 , 0.0032916537
2770.4883985237225 , 0.9771409 , 0.0033015688
2770.4897874163944 , 0.97893625 , 0.0033084492
2770.491176309067 , 0.97325695 , 0.0032965164
2770.4925652017387 , 0.97964126 , 0.003300558
2770.4939540944106 , 0.98149467 , 0.0033066282
2770.495342987083 , 0.98076594 , 0.003304473
2770.4967318798713 , 0.9795163 , 0.0033035118
2770.4981207725427 , 0.97697014 , 0.0032993713
2770.4995096652156 , 0.9866582 , 0.0033126434
2770.5008985578866 , 0.98479813 , 0.0033125354
2770.5022874505576 , 0.9829863 , 0.0033078461
2770.5036763432304 , 0.97819465 , 0.0033032252
2770.5050652359027 , 0.9885229 , 0.0033146744
2770.506454128574 , 0.9750428 , 0.0032967175
2770.507843021246 , 0.9817333 , 0.0033101258
2770.509231913919 , 0.98065054 , 0.0033067951
2770.5106208065904 , 0.98140985 , 0.0033082194
2770.5120096992623 , 0.9807645 , 0.00330607
2770.5133985919347 , 0.9848047 , 0.0033100923
2770.5147874846066 , 0.983001 , 0.0033103786
2770.516176377278 , 0.98503375 , 0.0033123558
2770.517565269951 , 0.9836956 , 0.003313814
2770.518954162623 , 0.9839048 , 0.003312965
2770.5203430552942 , 0.98921275 , 0.0033182176
2770.5217319479666 , 0.9822951 , 0.0033131232
2770.523120840639 , 0.9822305 , 0.0033093747
2770.5245097333095 , 0.9845508 , 0.003312765
2770.5258986259814 , 0.9856722 , 0.0033146366
2770.5272875186533 , 0.9856928 , 0.003312161
2770.528676411325 , 0.9889049 , 0.003318664
2770.5300653039976 , 0.98168457 , 0.0033143566
2770.531454196786 , 0.9910198 , 0.0033179133
2770.5328430894574 , 0.9851193 , 0.0033148222
2770.5342319821298 , 0.9890365 , 0.0033193924
2770.5356208748017 , 0.991354 , 0.00331836
2770.5370097674736 , 0.9877195 , 0.0033167556
2770.538398660146 , 0.9845172 , 0.0033182332
2770.5397875528174 , 0.98890436 , 0.0033225312
2770.54117644549 , 0.98489654 , 0.0033154897
2770.542565338162 , 0.9907711 , 0.0033222563
2770.5439542308336 , 0.9825487 , 0.0033108338
2770.5453431235055 , 0.99034697 , 0.0033215496
2770.546732016178 , 0.9939904 , 0.0033251385
2770.548120908849 , 0.99169254 , 0.003320345
2770.5495098015203 , 0.99083364 , 0.003320079
2770.5508986941927 , 0.98522174 , 0.003312294
2770.552287586864 , 0.992458 , 0.003320434
2770.5536764795365 , 0.9896011 , 0.0033176644
2770.555065372209 , 0.98616314 , 0.003315922
2770.5564542648804 , 0.9899423 , 0.0033197228
2770.5578431575523 , 0.98535067 , 0.0033143095
2770.5592320502246 , 0.98890036 , 0.003317863
2770.5606209428965 , 0.9870139 , 0.003314328
2770.5620098355685 , 0.98660785 , 0.0033163568
2770.563398728241 , 0.9883352 , 0.0033154553
2770.564787620913 , 0.9913981 , 0.0033212537
2770.566176513585 , 0.98669934 , 0.0033149398
2770.567565406257 , 0.98718125 , 0.0033190905
2770.5689542989294 , 0.98857516 , 0.0033177799
2770.5703431916013 , 0.98741585 , 0.0033173752
2770.571732084272 , 0.98803234 , 0.003315947
2770.573120976944 , 0.98672646 , 0.0033147372
2770.5745098696157 , 0.9960667 , 0.0033232735
2770.5758987622876 , 0.981524 , 0.003313456
2770.57728765496 , 0.9840173 , 0.0033128883
2770.578676547632 , 0.98591787 , 0.003315331
2770.5800654403038 , 0.9824612 , 0.0033111218
2770.581454332976 , 0.9801194 , 0.00330937
2770.582843225648 , 0.9832754 , 0.0033103311
2770.5842321183195 , 0.98068106 , 0.003308667
2770.585621010992 , 0.9872171 , 0.0033157626
2770.5870099036642 , 0.9879882 , 0.0033163782
2770.5883987963357 , 0.9812503 , 0.0033077854
2770.589787689008 , 0.9819885 , 0.0033084971
2770.59117658168 , 0.98683673 , 0.003315346
2770.592565474352 , 0.9812938 , 0.003311133
2770.5939543670243 , 0.98720014 , 0.0033143624
2770.5953432596957 , 0.9832646 , 0.0033114809
2770.596732152367 , 0.98416156 , 0.0033141791
2770.5981210450386 , 0.9893024 , 0.0033180611
2770.599509937711 , 0.98510224 , 0.0033172977
2770.6008988303824 , 0.980089 , 0.0033050291
2770.602287723055 , 0.99082994 , 0.0033174416
2770.6036766157263 , 0.9912028 , 0.0033158718
2770.6050655083986 , 0.9807744 , 0.0033074177
2770.606454401071 , 0.9789057 , 0.0033017513
2770.6078432937425 , 0.97704643 , 0.003299989
2770.6092321864144 , 0.98421824 , 0.0033112322
2770.610621079087 , 0.97555417 , 0.0033004275
2770.612009971875 , 0.9830644 , 0.0033092578
2770.613398864547 , 0.9804661 , 0.003304345
2770.6147877572193 , 0.9812661 , 0.0033080275
2770.6161766498913 , 0.9772827 , 0.0033005953
2770.617565542563 , 0.9849946 , 0.0033080464
2770.6189544352355 , 0.9872923 , 0.0033151594
2770.6203433279065 , 0.97370917 , 0.0032966533
2770.6217322205775 , 0.97560513 , 0.0032971005
2770.6231211132504 , 0.9789122 , 0.003303964
2770.6245100059227 , 0.9755512 , 0.003298451
2770.625898898594 , 0.9806603 , 0.0033065164
2770.627287791266 , 0.9774494 , 0.0033009425
2770.6286766840553 , 0.9746513 , 0.0032992319
2770.630065576727 , 0.9791289 , 0.003302982
2770.6314544693987 , 0.9743324 , 0.0032960128
2770.632843362071 , 0.9750381 , 0.003295048
2770.634232254743 , 0.9720953 , 0.0032920886
2770.6356211474144 , 0.9715909 , 0.0032892816
2770.6370100400873 , 0.97412086 , 0.0032932628
2770.638398932759 , 0.97077125 , 0.0032913291
2770.639787825547 , 0.96872014 , 0.0032877899
2770.6411767182194 , 0.96977204 , 0.0032867566
2770.642565610892 , 0.9686572 , 0.003285886
2770.6439545035623 , 0.9676759 , 0.0032878164
2770.6453433962342 , 0.9647426 , 0.003284355
2770.646732288906 , 0.9742409 , 0.0032922702
2770.6481211815776 , 0.96402407 , 0.003280036
2770.649510074367 , 0.96641415 , 0.0032816932
2770.6508989670388 , 0.97298944 , 0.003291373
2770.65228785971 , 0.96408075 , 0.0032838387
2770.6536767523826 , 0.96453726 , 0.003279372
2770.6550656450545 , 0.96283674 , 0.003279546
2770.656454537843 , 0.96188104 , 0.0032759015
2770.657843430515 , 0.9599623 , 0.003274977
2770.6592323231866 , 0.96357125 , 0.0032784862
2770.660621215859 , 0.9679031 , 0.0032827593
2770.6620101085314 , 0.9652299 , 0.0032802608
2770.6633990013192 , 0.9643582 , 0.0032792424
2770.664787893991 , 0.96145356 , 0.0032837014
