BTJD, Flux, Flux_err
2797.162020967239 , 0.9907057 , 0.0028030768
2797.163409843046 , 0.99474263 , 0.0028126626
2797.1647987187353 , 0.9901682 , 0.0028042453
2797.166187594424 , 0.993441 , 0.002807036
2797.1675764702295 , 0.9945931 , 0.0028089702
2797.168965345919 , 0.987147 , 0.0027986185
2797.1703542216082 , 0.9947872 , 0.0028093543
2797.171743097413 , 0.98920286 , 0.0028035576
2797.1731319731034 , 0.99223715 , 0.0028078638
2797.174520848793 , 0.9819922 , 0.0027961263
2797.1759097244817 , 0.9847337 , 0.002797127
2797.1772986001706 , 0.98698825 , 0.0028000323
2797.17868747586 , 0.97900313 , 0.0027947063
2797.18007635155 , 0.98120403 , 0.002799255
2797.1814652272387 , 0.9818233 , 0.002796244
2797.1828541030445 , 0.98512983 , 0.002796943
2797.1842429786175 , 0.98038477 , 0.0027942862
2797.1856318543064 , 0.9851948 , 0.0027959158
2797.1870207299953 , 0.97878337 , 0.0027923088
2797.1884096056847 , 0.9783576 , 0.0027943053
2797.1897984813745 , 0.9765791 , 0.0027882715
2797.1911873570634 , 0.97927755 , 0.002791672
2797.1925762327523 , 0.97762436 , 0.0027895628
2797.193965108442 , 0.97488034 , 0.002786578
2797.195353984131 , 0.9765071 , 0.0027916918
2797.1967428597036 , 0.9738705 , 0.0027854093
2797.198131735393 , 0.9775826 , 0.0027867216
2797.199520611083 , 0.97122765 , 0.0027858217
2797.2009094866553 , 0.96898544 , 0.0027824517
2797.202298362344 , 0.96125394 , 0.0027762614
2797.203687238034 , 0.96929246 , 0.0027804233
2797.2050761136065 , 0.9713975 , 0.0027813057
2797.2064649892955 , 0.96474224 , 0.0027789082
2797.2078538648684 , 0.96800184 , 0.002777986
2797.2092427405582 , 0.96464086 , 0.0027761073
2797.210631616247 , 0.9700173 , 0.0027783401
2797.2120204918197 , 0.9688292 , 0.002778976
2797.2134093675095 , 0.96756643 , 0.0027765797
2797.2147982430815 , 0.96145505 , 0.0027716884
2797.2161871186545 , 0.9578784 , 0.0027659698
2797.217575994344 , 0.96346265 , 0.0027730088
2797.2189648699173 , 0.9599839 , 0.002769171
2797.22035374549 , 0.96182454 , 0.0027703
2797.2217426211787 , 0.9628638 , 0.0027736167
2797.223131496752 , 0.9605593 , 0.0027694604
2797.224520372324 , 0.96230304 , 0.0027766218
2797.2259092480135 , 0.95634955 , 0.0027661654
2797.2272981235865 , 0.9556572 , 0.0027641398
2797.22868699916 , 0.95614135 , 0.002763943
2797.2300758747324 , 0.96414626 , 0.0027723757
2797.231464750305 , 0.9562908 , 0.0027660772
2797.2328536259947 , 0.96028644 , 0.0027674488
2797.2342425015677 , 0.9624055 , 0.00277242
2797.23563137714 , 0.96186864 , 0.0027722316
2797.2370202527127 , 0.95667875 , 0.0027667636
2797.238409128286 , 0.9649827 , 0.00277819
2797.2397980038586 , 0.9694575 , 0.00277808
2797.241186879431 , 0.9620685 , 0.0027710882
2797.2425757550045 , 0.9595739 , 0.0027707538
2797.2439646305775 , 0.964858 , 0.0027737438
2797.24535350615 , 0.9671732 , 0.0027782146
2797.2467423817225 , 0.9639981 , 0.0027722772
2797.248131257296 , 0.9679223 , 0.0027770963
2797.2495201328684 , 0.96165717 , 0.0027729864
2797.250909008441 , 0.96570003 , 0.0027778987
2797.252297883898 , 0.96900314 , 0.0027778281
2797.253686759471 , 0.9660438 , 0.0027777338
2797.2550756350433 , 0.9714054 , 0.0027836175
2797.256464510616 , 0.9722183 , 0.0027834426
2797.257853386189 , 0.97667736 , 0.0027893558
2797.2592422616453 , 0.9704878 , 0.0027821157
2797.260631137218 , 0.9726047 , 0.0027845667
2797.2620200127913 , 0.9746559 , 0.0027868478
2797.263408888248 , 0.9711764 , 0.002784197
2797.2647977638203 , 0.97845924 , 0.0027887519
2797.266186639393 , 0.98187697 , 0.0027932264
2797.2675755148493 , 0.9811614 , 0.00279121
2797.2689643904223 , 0.98181236 , 0.0027947584
2797.270353265995 , 0.98649305 , 0.0027997077
2797.271742141452 , 0.9781985 , 0.0027917153
2797.2731310170248 , 0.9865793 , 0.0027991324
2797.2745198924813 , 0.9863732 , 0.0027978998
2797.2759087680547 , 0.9876972 , 0.0028005892
2797.2772976435117 , 0.98192835 , 0.0027947612
2797.278686519084 , 0.9851029 , 0.0027973389
2797.2800753945403 , 0.98984754 , 0.0028046032
2797.2814642701132 , 0.98973453 , 0.0028042358
2797.2828531455702 , 0.9890287 , 0.0028013692
2797.2842420210263 , 0.99267113 , 0.0028059813
2797.285630896599 , 0.9906864 , 0.0028073601
2797.287019772056 , 0.9936933 , 0.0028071736
2797.2884086475124 , 0.9941993 , 0.0028088242
2797.2897975230853 , 0.99184203 , 0.0028062223
2797.291186398541 , 0.99081284 , 0.002805001
2797.292575273998 , 0.9993572 , 0.0028168075
2797.2939641495705 , 0.9953749 , 0.0028110642
2797.2953530250265 , 0.99321705 , 0.0028065841
2797.2967419004835 , 0.9968667 , 0.0028119914
2797.29813077594 , 0.9957827 , 0.0028086652
2797.2995196515126 , 0.9949009 , 0.0028099623
2797.3009085269687 , 0.99763614 , 0.0028125767
2797.3022974024257 , 0.99652183 , 0.002808989
2797.3036862778818 , 0.9930803 , 0.0028089632
2797.305075153338 , 0.99780375 , 0.0028152808
2797.306464028795 , 0.9956206 , 0.002810999
2797.3078529042514 , 1.0017363 , 0.0028197686
2797.309241779824 , 0.99642116 , 0.0028112833
2797.31063065528 , 0.9945904 , 0.0028135732
2797.312019530737 , 1.0031145 , 0.0028185798
2797.313408406193 , 0.9972956 , 0.0028131811
2797.314797281649 , 1.0019764 , 0.0028170932
2797.316186157106 , 0.99742067 , 0.0028128899
2797.3175750325627 , 0.9991429 , 0.002815282
2797.3189639080188 , 1.0016685 , 0.002816862
2797.320352783475 , 0.9964567 , 0.0028113048
2797.3217416589314 , 1.0056291 , 0.0028184764
2797.323130534388 , 1.0006927 , 0.0028158634
2797.3245194097276 , 1.0048304 , 0.0028193574
2797.3259082851846 , 1.0001742 , 0.0028150675
2797.327297160641 , 1.0028032 , 0.002819578
2797.328686036097 , 0.99876314 , 0.0028165565
2797.3300749115533 , 1.0007602 , 0.0028159725
2797.33146378701 , 1.0048654 , 0.0028184408
2797.3328526624664 , 1.0010011 , 0.0028163812
2797.334241537806 , 1.008218 , 0.002824564
2797.335630413263 , 1.003344 , 0.002819484
2797.3370192887196 , 1.0069441 , 0.0028226296
2797.3384081641757 , 1.0065103 , 0.0028226648
2797.339797039632 , 1.0035187 , 0.002819296
2797.341185914972 , 1.0014232 , 0.0028144754
2797.3425747904294 , 1.0057662 , 0.0028198059
2797.343963665885 , 1.0053141 , 0.0028203342
2797.345352541225 , 1.0020039 , 0.0028199363
2797.3467414166817 , 1.0093875 , 0.002826088
2797.3481302921377 , 0.9974866 , 0.0028158487
2797.3495191674774 , 1.007971 , 0.0028230455
2797.350908042934 , 1.003716 , 0.0028174736
2797.3522969183914 , 0.99937725 , 0.0028161465
2797.3536857937306 , 1.0001289 , 0.002816109
2797.355074669187 , 1.0020223 , 0.0028176801
2797.3564635446437 , 0.9990749 , 0.0028164003
2797.3578524199834 , 1.0011704 , 0.0028169123
2797.3592412954395 , 1.0081202 , 0.002823195
2797.3606301707796 , 1.0001155 , 0.0028165963
2797.3620190462366 , 1.0017468 , 0.0028169672
2797.3634079215763 , 0.99985844 , 0.0028155828
2797.364796797033 , 0.9978268 , 0.0028147136
2797.366185672373 , 0.9987862 , 0.0028128254
2797.367574547829 , 1.0014843 , 0.0028178187
2797.3689634231687 , 0.99908847 , 0.002816601
2797.370352298625 , 0.99858373 , 0.002814996
2797.371741173966 , 0.9968946 , 0.0028129274
2797.373130049422 , 1.0022033 , 0.0028169258
2797.374518924762 , 0.99776095 , 0.0028123653
2797.3759078002186 , 0.9909801 , 0.002811293
2797.3772966755582 , 0.99467313 , 0.0028126377
2797.378685550898 , 0.998691 , 0.0028131998
2797.3800744263544 , 0.9916473 , 0.0028072714
2797.381463301695 , 0.9948992 , 0.0028076759
2797.3828521770347 , 0.99400866 , 0.0028101583
2797.384241052491 , 0.99506396 , 0.0028085844
2797.3856299278314 , 0.99761057 , 0.0028085008
2797.3870188032874 , 0.99154323 , 0.0028063285
2797.388407678627 , 0.9946782 , 0.002807607
2797.3897965539672 , 0.9951039 , 0.0028090253
2797.391185429308 , 0.9902668 , 0.002802443
2797.392574304764 , 0.9944823 , 0.0028074153
2797.3939631801036 , 0.9868219 , 0.0028010726
2797.395352055444 , 0.9879892 , 0.0028054782
2797.3967409307843 , 0.9875547 , 0.0028003876
2797.398129806241 , 0.98947304 , 0.0027999554
2797.39951868158 , 0.98789805 , 0.002800632
2797.4009075569206 , 0.98692286 , 0.0027997952
2797.4022964322603 , 0.9813561 , 0.0027939202
2797.4036853077164 , 0.9833183 , 0.0027985491
2797.405074183057 , 0.98624694 , 0.002800883
2797.406463058397 , 0.98325753 , 0.0027952613
2797.407851933737 , 0.9818203 , 0.0027946702
2797.4092408090764 , 0.9799207 , 0.0027930937
2797.410629684417 , 0.9788846 , 0.0027887546
2797.412018559873 , 0.9792948 , 0.0027934497
2797.413407435213 , 0.9786038 , 0.002794269
2797.4147963105534 , 0.9732796 , 0.002787304
2797.4161851858935 , 0.98070943 , 0.0027934695
2797.4175740612336 , 0.9669675 , 0.0027765175
2797.418962936573 , 0.97813445 , 0.0027873192
2797.4203518119134 , 0.9732962 , 0.0027890177
2797.421740687253 , 0.9780643 , 0.0027902157
2797.4231295625927 , 0.97366464 , 0.002784148
2797.4245184379333 , 0.9692968 , 0.002776051
2797.4259073132735 , 0.9715877 , 0.0027833818
2797.4272961887295 , 0.97560096 , 0.002787762
2797.428685064069 , 0.9701645 , 0.0027810647
2797.43007393941 , 0.96574485 , 0.002777496
2797.4314628147495 , 0.9611887 , 0.0027737406
2797.432851690089 , 0.9679362 , 0.0027781283
2797.4342405654297 , 0.9616333 , 0.002773117
2797.43562944077 , 0.9627497 , 0.0027733585
2797.4370183161095 , 0.9628753 , 0.0027702742
2797.43840719145 , 0.9612815 , 0.002771789
2797.439796066791 , 0.9634635 , 0.0027742684
2797.4411849420144 , 0.9627363 , 0.002773153
2797.442573817354 , 0.9643 , 0.0027735138
2797.443962692694 , 0.9600294 , 0.0027680965
2797.4453515680348 , 0.96080804 , 0.0027693738
2797.4467404433744 , 0.96188104 , 0.0027727352
2797.4481293187146 , 0.9644919 , 0.002773283
2797.4495181940547 , 0.96018034 , 0.0027697224
2797.450907069395 , 0.9618293 , 0.002771893
2797.452295944735 , 0.9654195 , 0.002778312
2797.453684820074 , 0.96517235 , 0.0027715412
2797.4550736954147 , 0.9626586 , 0.0027709291
2797.456462570638 , 0.96055204 , 0.0027702136
2797.4578514459777 , 0.9614619 , 0.0027688097
2797.4592403213182 , 0.96587294 , 0.0027769003
2797.4606291966584 , 0.9662261 , 0.0027752914
2797.4620180719985 , 0.96478003 , 0.002776499
2797.4634069473377 , 0.9667938 , 0.0027794882
2797.4647958226783 , 0.96731627 , 0.002777017
2797.4661846979016 , 0.96919614 , 0.0027837327
2797.467573573241 , 0.9705399 , 0.0027810982
2797.468962448582 , 0.9679525 , 0.0027815574
2797.470351323922 , 0.9696836 , 0.0027830834
2797.471740199262 , 0.972215 , 0.002784392
2797.473129074485 , 0.97133124 , 0.0027820717
2797.4745179498254 , 0.9681311 , 0.002784643
2797.475906825165 , 0.97663337 , 0.0027926927
2797.477295700505 , 0.9759715 , 0.002788885
2797.478684575729 , 0.9739809 , 0.0027866578
2797.480073451069 , 0.97358185 , 0.002787114
2797.481462326409 , 0.9749206 , 0.0027872242
2797.4828512017484 , 0.98100644 , 0.0027944127
2797.4842400769726 , 0.97516555 , 0.0027865435
2797.4856289523123 , 0.97819465 , 0.0027916965
2797.487017827652 , 0.9781016 , 0.0027904392
2797.4884067029925 , 0.9855871 , 0.002798254
2797.489795578216 , 0.9735958 , 0.0027865858
2797.491184453556 , 0.97850955 , 0.0027911165
2797.4925733288956 , 0.98499733 , 0.0027982916
2797.493962204236 , 0.9856309 , 0.0027995524
2797.4953510794603 , 0.9848367 , 0.0027984225
2797.4967399547995 , 0.9876225 , 0.0028040702
2797.4981288301396 , 0.9848015 , 0.0028005005
2797.4995177053634 , 0.9885834 , 0.0028012895
2797.500906580703 , 0.9882641 , 0.0028015429
2797.5022954560427 , 0.98444873 , 0.0028017878
2797.503684331267 , 0.9871853 , 0.0028029138
2797.5050732066074 , 0.9914901 , 0.0028057043
2797.5064620819467 , 0.98955566 , 0.0028044588
2797.5078509571704 , 0.9865449 , 0.002799931
2797.5092398325105 , 0.9879101 , 0.0028018844
2797.51062870785 , 0.9885755 , 0.0028030623
2797.5120175830734 , 0.9860735 , 0.0027984197
2797.513406458414 , 0.98934585 , 0.0028014285
2797.514795333638 , 0.99124974 , 0.002805175
2797.5161842089774 , 0.9895649 , 0.002807739
2797.5175730843175 , 0.9902705 , 0.0028057909
2797.5189619595412 , 0.9918254 , 0.0028063585
2797.520350834881 , 0.9972584 , 0.002811752
2797.521739710104 , 0.99941814 , 0.0028144354
2797.5231285854443 , 0.9901596 , 0.0028086118
2797.5245174607853 , 0.99901867 , 0.0028153274
2797.525906336008 , 0.99192315 , 0.0028057033
2797.5272952113482 , 0.99208605 , 0.0028055657
2797.528684086572 , 0.9916245 , 0.0028097858
2797.5300729619116 , 0.99550575 , 0.0028131057
2797.5314618372513 , 0.9995419 , 0.0028157474
2797.532850712475 , 0.9960716 , 0.0028119427
2797.534239587816 , 0.9900246 , 0.002804355
2797.535628463039 , 0.99266446 , 0.002805767
2797.537017338379 , 0.99473166 , 0.0028108265
2797.5384062136027 , 0.9955113 , 0.0028115585
2797.539795088943 , 0.9968234 , 0.0028126356
2797.541183964283 , 1.002162 , 0.0028190685
2797.5425728395057 , 0.9950021 , 0.0028101597
2797.543961714847 , 0.9945829 , 0.002811152
2797.5453505900696 , 0.9990021 , 0.002814063
2797.5467394654097 , 0.99661815 , 0.0028101525
2797.5481283406334 , 0.9989803 , 0.0028146682
2797.5495172159735 , 0.9987832 , 0.0028161907
2797.5509060911972 , 1.0008352 , 0.0028149928
2797.5522949665365 , 1.0014501 , 0.0028159553
2797.5536838417606 , 1.0004814 , 0.0028156338
2797.5550727171003 , 0.9971793 , 0.0028147076
2797.556461592324 , 0.99882746 , 0.0028181945
2797.557850467664 , 1.0058316 , 0.0028204813
2797.559239342888 , 1.0005769 , 0.0028188091
2797.560628218228 , 1.006132 , 0.0028204892
2797.562017093451 , 0.99933034 , 0.0028141849
2797.5634059687914 , 0.99997085 , 0.002813486
2797.5647948440146 , 1.0020518 , 0.0028161437
2797.5661837193547 , 0.9952076 , 0.0028120761
2797.5675725945785 , 1.0012621 , 0.002816413
2797.5689614699186 , 0.9954135 , 0.0028121343
2797.5703503451423 , 0.9989592 , 0.0028132997
2797.5717392204815 , 0.99752575 , 0.0028109876
2797.5731280957057 , 0.9960822 , 0.0028084216
2797.5745169710453 , 0.9988413 , 0.0028135036
2797.575905846269 , 0.9971411 , 0.002811182
2797.577294721609 , 0.9952409 , 0.0028130107
2797.578683596833 , 0.99748206 , 0.002811585
2797.580072472173 , 0.99368286 , 0.0028100288
2797.581461347396 , 0.9933446 , 0.0028084805
2797.5828502227364 , 0.99574745 , 0.0028100612
2797.5842390979606 , 0.99609214 , 0.002811432
2797.5856279733 , 0.9936353 , 0.0028079613
2797.5870168485235 , 0.99491405 , 0.0028098254
2797.5884057238636 , 0.99146295 , 0.0028054714
2797.5897945990873 , 0.9990991 , 0.0028131746
2797.5911834744265 , 0.9903294 , 0.0028036155
2797.5925723496507 , 0.99399775 , 0.0028090086
2797.5939612249913 , 0.99159473 , 0.0028058325
2797.595350100214 , 0.99493915 , 0.0028094135
2797.596738975438 , 0.9898982 , 0.0028049992
2797.598127850778 , 0.98963016 , 0.0028047857
2797.5995167260016 , 0.98975354 , 0.0028025897
2797.6009056013418 , 0.9888414 , 0.0028022067
2797.6022944765664 , 0.99323153 , 0.0028061687
2797.6036833519065 , 0.9872873 , 0.0027992385
2797.60507222713 , 0.988502 , 0.0028013012
2797.6064611024694 , 0.98705196 , 0.0028024511
2797.607849977694 , 0.9870814 , 0.0027992292
2797.6092388530333 , 0.99015033 , 0.0028029657
2797.610627728257 , 0.9888469 , 0.0028021978
2797.6120166034807 , 0.9877755 , 0.002801724
2797.613405478821 , 0.98761475 , 0.0028015783
2797.6147943540445 , 0.98335856 , 0.002797575
2797.6161832293838 , 0.97985816 , 0.0027976348
2797.6175721046084 , 0.98467094 , 0.002794431
2797.6189609799476 , 0.98306805 , 0.0027993983
2797.6203498551713 , 0.98255265 , 0.002794819
2797.6217387305114 , 0.97530735 , 0.002789833
2797.623127605735 , 0.98329514 , 0.0027992108
2797.624516480959 , 0.9795977 , 0.0027954667
2797.625905356298 , 0.9786143 , 0.0027907141
2797.6272942315222 , 0.98071426 , 0.0027923412
2797.628683106863 , 0.97915035 , 0.0027908254
2797.630071982086 , 0.97722816 , 0.0027922133
2797.6314608574257 , 0.97881913 , 0.0027902017
2797.6328497326494 , 0.9769053 , 0.0027874769
2797.6342386079896 , 0.9720142 , 0.0027847139
2797.6356274832124 , 0.968385 , 0.002778268
2797.6370163584365 , 0.9699955 , 0.002782839
2797.638405233777 , 0.9713494 , 0.0027834298
2797.6397941090004 , 0.9707461 , 0.0027809578
2797.64118298434 , 0.96848845 , 0.0027784787
2797.6425718595638 , 0.9699599 , 0.0027786533
2797.643960734904 , 0.964731 , 0.0027743953
2797.6453496101267 , 0.96182495 , 0.002776065
2797.646738485351 , 0.9707295 , 0.002779631
2797.6481273606914 , 0.9673751 , 0.0027791024
2797.6495162359147 , 0.96179366 , 0.0027721287
2797.6509051112544 , 0.96125215 , 0.0027687794
2797.652293986478 , 0.9638739 , 0.0027736817
2797.653682861818 , 0.96216 , 0.0027716206
2797.655071737041 , 0.9602649 , 0.0027705922
2797.6564606123816 , 0.9602149 , 0.0027703715
2797.6578494876057 , 0.9625027 , 0.002773788
2797.659238362945 , 0.96107274 , 0.0027701126
2797.6606272381687 , 0.96464837 , 0.0027746921
2797.6620161133924 , 0.9637974 , 0.002773613
2797.6634049887325 , 0.9629132 , 0.0027748481
2797.6647938639553 , 0.95821464 , 0.0027665356
2797.666182739296 , 0.96373546 , 0.0027736048
2797.66757161452 , 0.9621483 , 0.0027736225
2797.6689604898593 , 0.9604211 , 0.002768569
2797.670349365083 , 0.96473926 , 0.0027765394
2797.671738240423 , 0.9591186 , 0.0027696418
2797.6731271156473 , 0.96072555 , 0.0027707042
2797.6745159908705 , 0.9643755 , 0.0027721869
2797.67590486621 , 0.9578552 , 0.0027684171
2797.6772937414344 , 0.9610145 , 0.0027687124
2797.6786826167736 , 0.9634718 , 0.0027730195
2797.6800714919973 , 0.9674853 , 0.002776856
2797.6814603673374 , 0.96838135 , 0.0027789718
2797.6828492425616 , 0.96785647 , 0.0027784368
2797.6842381179013 , 0.96819717 , 0.0027828321
2797.6856269931245 , 0.9683417 , 0.002780113
2797.687015868465 , 0.96885335 , 0.002780093
2797.688404743688 , 0.9657313 , 0.002777742
2797.689793619028 , 0.97327286 , 0.0027855607
2797.6911824942517 , 0.97050583 , 0.0027803406
2797.692571369592 , 0.9749194 , 0.0027853618
2797.6939602448156 , 0.9732556 , 0.0027858578
2797.695349120039 , 0.9741354 , 0.002786969
2797.6967379953794 , 0.98262763 , 0.0027970683
2797.698126870602 , 0.9747673 , 0.0027874506
2797.6995157459423 , 0.98319757 , 0.0027951738
2797.700904621166 , 0.98003525 , 0.0027916785
2797.702293496506 , 0.9831806 , 0.0027968043
2797.70368237173 , 0.97951573 , 0.002793386
2797.7050712470696 , 0.98724633 , 0.0028015394
2797.7064601222937 , 0.9797747 , 0.0027906543
2797.707848997633 , 0.9878983 , 0.0028002341
2797.7092378728566 , 0.9841338 , 0.0027964816
2797.710626748197 , 0.9867901 , 0.0027995263
2797.7120156234205 , 0.9884692 , 0.0028033196
2797.7134044987606 , 0.98875356 , 0.0028033648
2797.714793373984 , 0.98887664 , 0.0028030258
2797.7161822493244 , 0.98729604 , 0.0028014397
2797.717571124548 , 0.98761034 , 0.0028007235
2797.718959999888 , 0.9835989 , 0.002797507
2797.720348875111 , 0.99147993 , 0.0028011894
2797.721737750451 , 0.991117 , 0.0028053296
2797.723126625675 , 0.9963806 , 0.002810156
2797.724515501014 , 0.99379224 , 0.0028075266
2797.725904376355 , 0.9950451 , 0.0028088521
2797.727293251579 , 0.99016035 , 0.0028029687
2797.7286821269186 , 0.99378705 , 0.002811879
2797.730071002142 , 0.99803865 , 0.0028103157
2797.731459877482 , 0.99214447 , 0.0028039948
2797.7328487527056 , 0.9960386 , 0.0028107306
2797.734237628045 , 0.9962202 , 0.002812316
2797.7356265032695 , 0.99706817 , 0.0028143327
2797.7370153786096 , 0.99681884 , 0.002815875
2797.738404253833 , 0.99370587 , 0.0028085117
2797.7397931291725 , 0.99910134 , 0.0028140347
2797.7411820043963 , 1.0013607 , 0.0028163015
2797.7425708797364 , 1.0005398 , 0.002814505
2797.7439597550756 , 0.99749124 , 0.0028112154
2797.7453486303 , 0.9975709 , 0.0028154822
2797.7467375056403 , 1.0007998 , 0.0028166957
2797.7481263808636 , 0.99877447 , 0.0028143097
2797.7495152562033 , 0.9997177 , 0.0028152617
2797.750904131427 , 1.003179 , 0.0028213572
2797.7522930067676 , 1.0000992 , 0.0028171628
2797.7536818821072 , 1.0055265 , 0.0028237912
2797.7550707573305 , 1.0016406 , 0.0028162189
2797.756459632671 , 1.0007466 , 0.0028199046
2797.7578485078943 , 1.0059639 , 0.0028200939
2797.759237383234 , 1.0048411 , 0.0028213377
2797.7606262584577 , 1.0055274 , 0.00282224
2797.7620151337983 , 0.99780977 , 0.0028142277
2797.763404009139 , 1.0023569 , 0.002818767
2797.7647928843626 , 1.0060484 , 0.0028210292
2797.7661817597027 , 1.002717 , 0.0028168918
2797.767570635043 , 1.0057439 , 0.0028228585
2797.768959510266 , 1.0018439 , 0.0028198163
2797.7703483856067 , 1.0066137 , 0.0028190722
2797.7717372608304 , 1.0065663 , 0.0028228376
2797.77312613617 , 1.0033842 , 0.0028207062
2797.7745150115097 , 1.0071778 , 0.002822806
2797.7759038867334 , 1.0052247 , 0.0028213058
2797.7772927620736 , 1.0070227 , 0.0028208848
2797.7786816374132 , 0.99894744 , 0.0028148845
2797.7800705126374 , 1.0042642 , 0.0028204694
2797.7814593879775 , 1.0088347 , 0.0028250348
2797.782848263201 , 1.0052483 , 0.0028197644
2797.7842371385404 , 1.003617 , 0.002818698
2797.7856260138806 , 1.0032039 , 0.0028189202
2797.7870148891043 , 1.002669 , 0.0028174974
2797.7884037644435 , 1.0001012 , 0.0028170515
2797.7897926397845 , 1.0011412 , 0.0028159248
2797.7911815150082 , 1.0019543 , 0.0028180336
2797.792570390348 , 1.0026733 , 0.0028186222
2797.7939592656876 , 1.0018789 , 0.0028167197
2797.7953481409113 , 1.0062059 , 0.0028211707
2797.796737016252 , 0.9971577 , 0.0028124417
2797.7981258915916 , 1.0012126 , 0.0028167292
2797.7995147669317 , 1.0060887 , 0.00282002
2797.8009036421554 , 1.0001081 , 0.002819635
2797.802292517495 , 1.0001292 , 0.002815788
2797.8036813928347 , 0.99987006 , 0.0028149034
2797.8050702680584 , 1.0019596 , 0.0028197553
2797.806459143399 , 1.0000165 , 0.002815684
2797.8078480187387 , 1.0019749 , 0.0028187544
2797.809236894079 , 0.99859756 , 0.0028123807
2797.8106257693025 , 1.002024 , 0.00281555
2797.812014644642 , 0.9980962 , 0.0028154044
2797.813403519982 , 0.9986124 , 0.0028134424
2797.8147923952056 , 0.9930295 , 0.0028081865
2797.816181270546 , 0.99510026 , 0.0028089345
2797.817570145886 , 0.9957819 , 0.0028132566
2797.818959021226 , 0.9986907 , 0.0028132822
2797.820347896566 , 0.99606264 , 0.0028101704
2797.8217367717893 , 0.99043226 , 0.0028063823
2797.823125647129 , 0.98818135 , 0.002803186
2797.824514522469 , 0.9925324 , 0.0028059825
2797.8259033978097 , 0.989092 , 0.0028029424
2797.827292273033 , 0.9904339 , 0.0028060055
2797.8286811483727 , 0.9892727 , 0.0028039527
2797.8300700237132 , 0.98965335 , 0.0028021247
2797.8314588990534 , 0.98152196 , 0.0027948841
2797.8328477743935 , 0.98928136 , 0.002803567
2797.8342366496163 , 0.98418665 , 0.0027975258
2797.835625524957 , 0.9836736 , 0.0027969666
2797.8370144002965 , 0.9847274 , 0.002797578
2797.838403275636 , 0.98092353 , 0.0027937456
2797.839792150977 , 0.9840433 , 0.0027990146
2797.8411810262005 , 0.98880994 , 0.0028068663
2797.8425699015406 , 0.9762877 , 0.0027891174
2797.84395877688 , 0.9827864 , 0.0027986385
2797.8453476522204 , 0.9843633 , 0.0027963247
2797.84673652756 , 0.97834754 , 0.0027919898
2797.8481254028998 , 0.98338336 , 0.002796517
2797.849514278124 , 0.9789466 , 0.0027920175
2797.850903153464 , 0.97373176 , 0.0027890378
2797.852292028804 , 0.9739863 , 0.0027880028
2797.8536809041434 , 0.97291934 , 0.0027851637
2797.855069779484 , 0.97554374 , 0.0027874236
2797.8564586548237 , 0.9729018 , 0.0027841837
2797.8578475301633 , 0.97145784 , 0.0027805117
2797.859236405504 , 0.97206223 , 0.002783423
2797.860625280844 , 0.9776854 , 0.0027883116
2797.8620141560673 , 0.9730545 , 0.0027828452
2797.863403031407 , 0.9697036 , 0.0027818317
2797.8647919067475 , 0.96882206 , 0.0027801082
2797.866180782087 , 0.9664382 , 0.002775644
